ZBAA|45.388,115.354 43.245,117.517 42.25,118.083 42.077,118.303 39.9,119.35 39.5,119.867 38.25,120 38.1,119.533 37.15,119.533 36.671,119.878 36.325,119.875 36.131,119.719 35.058,119.258 34.723,116.932 34.239,116.126 32.917,115.834 32.125,114.07 33.541,110.849 35.484,112.421 39.038,111.071 39.089,107.971 41.748,105.229 42.296,106.782 42.354,107.228 42.411,107.278 42.458,107.509 42.41,107.571 42.416,107.95 42.461,108.239 42.404,108.818 42.457,109.014 42.43,109.314 42.474,109.545 42.641,109.942 42.646,110.107 42.778,110.441 42.923,110.6 43.055,110.689 43.325,111.005 43.482,111.419 43.499,111.59 43.673,111.784 43.692,111.918 43.776,111.976 43.939,111.879 44.051,111.675 44.343,111.423 44.689,111.574 45.007,111.802 45.093,111.996 45.081,112.427 44.926,112.608 44.8,113.118 44.753,113.652 44.923,113.932 44.944,114.085 45.042,114.179 45.208,114.457 45.389,114.545 45.435,114.764 45.388,115.354
ZBAA|45.388,115.354 43.245,117.517 42.25,118.083 42.077,118.303 39.9,119.35 39.5,119.867 38.25,120.0 38.1,119.533 37.15,119.533 36.671,119.878 36.325,119.875 36.131,119.719 35.058,119.258 34.723,116.932 34.239,116.126 32.917,115.834 32.125,114.07 33.541,110.849 35.484,112.421 39.038,111.071 39.089,107.971 41.748,105.229 42.296,106.782 42.354,107.228 42.411,107.278 42.458,107.509 42.41,107.571 42.416,107.95 42.461,108.239 42.404,108.818 42.457,109.014 42.43,109.314 42.474,109.545 42.641,109.942 42.646,110.107 42.778,110.441 42.923,110.6 43.055,110.689 43.325,111.005 43.482,111.419 43.499,111.59 43.673,111.784 43.692,111.918 43.776,111.976 43.939,111.879 44.051,111.675 44.343,111.423 44.689,111.574 45.007,111.802 45.093,111.996 45.081,112.427 44.926,112.608 44.8,113.118 44.753,113.652 44.923,113.932 44.944,114.085 45.042,114.179 45.208,114.457 45.389,114.545 45.435,114.764 45.388,115.354
ZBAA-E|39.9,119.35 39.5,119.867 38.25,120.0 36.902,116.038 38.263,116.028 39.058,116.408 39.423,116.281 39.752,115.888 39.826,115.955 39.998,116.229 40.019,117.206 40.693,118.977 39.9,119.35
ZBAA-N|45.388,115.354 43.245,117.517 42.25,118.083 42.077,118.303 40.693,118.977 40.019,117.206 39.998,116.229 40.456,116.229 41.181,115.311 41.868,114.838 41.812,114.133 39.038,111.071 39.089,107.971 41.748,105.229 42.296,106.782 42.354,107.228 42.411,107.278 42.458,107.509 42.41,107.571 42.416,107.95 42.461,108.239 42.404,108.818 42.457,109.014 42.43,109.314 42.474,109.545 42.641,109.942 42.646,110.107 42.778,110.441 42.923,110.6 43.055,110.689 43.325,111.005 43.482,111.419 43.499,111.59 43.673,111.784 43.692,111.918 43.776,111.976 43.939,111.879 44.051,111.675 44.343,111.423 44.689,111.574 45.007,111.802 45.093,111.996 45.081,112.427 44.926,112.608 44.8,113.118 44.753,113.652 44.923,113.932 44.944,114.085 45.042,114.179 45.208,114.457 45.389,114.545 45.435,114.764 45.388,115.354
ZBAA-S|36.642,115.331 38.1,119.533 37.15,119.533 36.671,119.878 36.325,119.875 36.131,119.719 35.058,119.258 34.723,116.932 34.239,116.126 32.917,115.834 32.125,114.07 33.541,110.849 35.484,112.421 36.642,115.331
ZBAA-SW|38.317,114.083 38.849,115.514 38.667,115.531 38.652,116.207 38.263,116.028 36.902,116.038 36.317,114.5 38.317,114.083
ZBAA-W|39.038,111.071 41.812,114.133 41.868,114.838 41.181,115.311 40.456,116.229 39.998,116.229 39.826,115.955 39.752,115.888 39.423,116.281 39.058,116.408 38.263,116.028 36.902,116.038 35.484,112.421 39.038,111.071
ZBHH|45.388,115.354 43.245,117.517 42.25,118.083 42.077,118.303 41.812,114.133 39.038,111.071 39.089,107.971 41.748,105.229 42.296,106.782 42.354,107.228 42.411,107.278 42.458,107.509 42.41,107.571 42.416,107.95 42.461,108.239 42.404,108.818 42.457,109.014 42.43,109.314 42.474,109.545 42.641,109.942 42.646,110.107 42.778,110.441 42.923,110.6 43.055,110.689 43.325,111.005 43.482,111.419 43.499,111.59 43.673,111.784 43.692,111.918 43.776,111.976 43.939,111.879 44.051,111.675 44.343,111.423 44.689,111.574 45.007,111.802 45.093,111.996 45.081,112.427 44.926,112.608 44.8,113.118 44.753,113.652 44.923,113.932 44.944,114.085 45.042,114.179 45.208,114.457 45.389,114.545 45.435,114.764 45.388,115.354
ZBPE|45.388,115.354 43.245,117.517 42.25,118.083 42.077,118.303 39.9,119.35 39.5,119.867 38.25,120.0 38.1,119.533 37.15,119.533 36.671,119.878 36.325,119.875 36.131,119.719 35.058,119.258 34.723,116.932 34.239,116.126 32.917,115.834 32.125,114.07 33.541,110.849 35.484,112.421 39.038,111.071 39.089,107.971 41.748,105.229 42.296,106.782 42.354,107.228 42.411,107.278 42.458,107.509 42.41,107.571 42.416,107.95 42.461,108.239 42.404,108.818 42.457,109.014 42.43,109.314 42.474,109.545 42.641,109.942 42.646,110.107 42.778,110.441 42.923,110.6 43.055,110.689 43.325,111.005 43.482,111.419 43.499,111.59 43.673,111.784 43.692,111.918 43.776,111.976 43.939,111.879 44.051,111.675 44.343,111.423 44.689,111.574 45.007,111.802 45.093,111.996 45.081,112.427 44.926,112.608 44.8,113.118 44.753,113.652 44.923,113.932 44.944,114.085 45.042,114.179 45.208,114.457 45.389,114.545 45.435,114.764 45.388,115.354
ZGGG|22.468,110.785 22.86,110.55 23.478,111.307 24.15,111.272 24.128,110.185 24.668,109.84 25.7,107.65 26.583,109.317 27.517,109.45 28.783,109.383 29.676,109.144 31.9,109.517 33.541,110.849 32.125,114.07 32.917,115.834 32.183,115.675 30.083,115.933 29.033,114.567 27.505,114.16 26.839,116.486 25.361,115.581 23.26,115.759 22.82,116.095 22.54,115.88 22.503,114.778 22.397,114.513 22.541,114.467 22.609,114.398 22.581,114.268 22.409,113.829 22.229,113.666 22.159,113.698 21.683,113.268 21.108,111.5 21.57,111.827 22.468,110.785
ZGHA|25.279,111.342 26.267,109.731 26.583,109.317 27.517,109.45 28.783,109.383 29.676,109.144 29.534,112.535 29.033,114.567 26.7,113.95 26.05,114.117 25.279,111.342
ZGNN|23.196,105.542 24.65,105.8 25.7,107.65 26.583,109.317 26.267,109.731 25.279,111.342 24.15,111.272 23.44,111.497 21.57,111.827 21.108,111.5 20.5,111.5 20.5,108.0 21.21,108.209 21.533,108.0 21.533,107.967 21.65,107.85 21.617,107.5 21.667,107.467 21.6,107.367 21.667,107.367 21.733,107.283 21.7,107.25 21.817,107.083 21.817,107.017 21.867,107.017 21.9,107.067 21.95,107.0 21.917,106.967 21.983,106.917 21.983,106.8 22.017,106.8 22.017,106.733 21.95,106.683 22.283,106.7 22.333,106.567 22.467,106.567 22.55,106.65 22.583,106.567 22.667,106.75 22.817,106.833 22.867,106.717 22.85,106.633 22.933,106.6 22.917,106.567 22.95,106.533 22.9,106.5 22.85,106.35 22.867,106.267 22.917,106.267 22.983,106.2 23.0,106.083 23.0,106.0 22.917,106.0 22.917,105.883 23.067,105.733 23.067,105.583 23.196,105.542
ZGZU|20.5,109.25 20.5,108.0 21.21,108.209 21.533,108.0 21.533,107.967 21.65,107.85 21.617,107.5 21.667,107.467 21.6,107.367 21.667,107.367 21.733,107.283 21.7,107.25 21.817,107.083 21.817,107.017 21.867,107.017 21.9,107.067 21.95,107.0 21.917,106.967 21.983,106.917 21.983,106.8 22.017,106.8 22.017,106.733 21.95,106.683 22.283,106.7 22.333,106.567 22.467,106.567 22.55,106.65 22.583,106.567 22.667,106.75 22.817,106.833 22.867,106.717 22.85,106.633 22.933,106.6 22.917,106.567 22.95,106.533 22.9,106.5 22.85,106.35 22.867,106.267 22.917,106.267 22.983,106.2 23.0,106.083 23.0,106.0 22.917,106.0 22.917,105.883 23.067,105.733 23.067,105.583 23.196,105.542 24.65,105.8 25.7,107.65 26.583,109.317 27.517,109.45 28.783,109.383 29.676,109.144 31.9,109.517 33.541,110.849 32.125,114.07 32.917,115.834 32.183,115.675 30.083,115.933 29.033,114.567 27.505,114.16 26.839,116.486 25.361,115.581 23.26,115.759 22.82,116.095 22.54,115.88 22.503,114.778 22.397,114.513 22.541,114.467 22.609,114.398 22.409,113.829 22.229,113.666 22.159,113.698 21.683,113.268 21.108,111.5 20.5,111.5 20.5,109.25
ZHCC|36.642,115.331 35.3,115.067 34.239,116.126 32.917,115.834 32.125,114.07 33.541,110.849 35.484,112.421 36.642,115.331
ZHHH|32.183,115.675 30.083,115.933 29.033,114.567 29.534,112.535 29.676,109.144 31.9,109.517 33.541,110.849 32.125,114.07 32.917,115.834 32.183,115.675
ZHWH|36.642,115.331 35.3,115.067 34.239,116.126 32.183,115.675 30.083,115.933 29.033,114.567 29.534,112.535 29.676,109.144 31.9,109.517 35.484,112.421 36.642,115.331
ZJSA|19.5,111.5 16.667,114.0 14.5,114.0 14.5,112.0 18.341,107.681 19.268,107.19 19.959,107.93 20.5,108.0 20.5,109.25 21.0,108.8 21.63,108.97 22.505,109.47 22.468,110.785 21.57,111.827 21.108,111.5 19.5,111.5
ZJSY-L|19.5,111.5 17.667,109.667 17.667,108.433 18.341,107.681 19.268,107.19 19.959,107.93 20.5,108.0 20.5,109.25 21.0,108.8 21.63,108.97 22.505,109.47 22.468,110.785 21.57,111.827 21.108,111.5 19.5,111.5
ZJSY-O|19.5,111.5 16.667,114.0 14.5,114.0 14.5,112.0 17.667,108.433 17.667,109.667 19.5,111.5
ZKKP|38.0,124.0 39.828,124.168 40.0,124.35 40.067,124.333 40.467,124.9 40.883,125.783 40.895,125.99 41.083,126.117 41.367,126.517 41.617,126.6 41.75,126.7 41.683,126.783 41.8,126.933 41.702,127.064 41.669,127.048 41.602,127.181 41.543,127.1 41.467,127.533 41.417,127.65 41.435,127.918 41.367,128.117 41.4,128.217 41.567,128.317 41.617,128.3 41.8,128.083 41.883,128.083 42.0,128.033 42.033,128.3 42.025,128.95 42.083,128.967 42.15,129.083 42.15,129.15 42.217,129.217 42.367,129.233 42.45,129.417 42.369,129.564 42.469,129.631 42.436,129.664 42.452,129.731 43.002,129.881 43.019,129.964 42.985,129.964 42.985,130.131 42.902,130.114 42.902,130.272 42.732,130.241 42.602,130.431 42.551,130.43 42.55,130.475 42.617,130.483 42.602,130.514 42.436,130.581 42.4,130.65 42.293,130.697 41.669,131.514 40.502,135.93 38.636,133.647 38.633,128.367 38.597,128.314 38.472,128.3 38.411,128.256 38.339,128.136 38.319,127.822 38.347,127.786 38.333,127.569 38.303,127.508 38.342,127.233 38.319,127.142 38.217,126.969 38.144,126.961 38.1,126.878 38.042,126.869 37.967,126.786 37.953,126.683 37.808,126.683 37.772,126.592 37.847,126.439 37.847,126.356 37.815,126.21 37.726,126.18 37.664,126.018 37.719,125.754 37.686,125.524 37.617,125.326 37.617,125.153 37.758,124.956 37.875,124.892 37.953,124.903 38.0,124.85 38.0,124.0
ZLHW|41.55,105.05 41.748,105.229 39.089,107.971 39.038,111.071 35.484,112.421 31.9,109.517 32.45,105.817 32.967,98.099 32.87,91.931 36.289,87.119 38.336,90.21 39.786,92.18 41.791,95.132 42.917,96.337 42.717,96.383 42.717,96.95 42.767,97.167 42.783,98.017 42.567,99.483 42.65,100.0 42.65,100.85 42.467,101.833 42.2,102.067 42.133,102.75 41.917,103.317 41.8,103.95 41.883,104.55 41.667,104.533 41.633,104.95 41.55,105.05
ZLLL|41.55,105.05 41.748,105.229 39.089,107.971 34.892,106.85 32.45,105.817 32.967,98.099 32.87,91.931 36.289,87.119 38.336,90.21 39.786,92.18 41.791,95.132 42.917,96.337 42.717,96.383 42.717,96.95 42.767,97.167 42.783,98.017 42.567,99.483 42.65,100.0 42.65,100.85 42.467,101.833 42.2,102.067 42.133,102.75 41.917,103.317 41.8,103.95 41.883,104.55 41.667,104.533 41.633,104.95 41.55,105.05
ZLXY|39.089,107.971 39.038,111.071 35.484,112.421 31.9,109.517 32.45,105.817 34.892,106.85 39.089,107.971
ZMUB|49.833,116.7 48.895,116.087 48.816,116.084 48.529,115.819 48.263,115.835 48.145,115.548 47.919,115.592 47.688,115.959 47.804,116.097 47.871,116.242 47.839,116.47 47.884,116.826 47.814,117.111 47.654,117.363 47.997,117.788 48.036,118.218 47.996,118.542 47.784,118.757 47.669,119.111 47.534,119.149 47.479,119.344 47.424,119.309 47.298,119.531 47.101,119.781 46.963,119.853 46.913,119.921 46.77,119.909 46.72,119.935 46.657,119.855 46.599,119.707 46.639,119.455 46.614,119.363 46.678,119.062 46.736,119.008 46.721,118.918 46.755,118.906 46.769,118.85 46.704,118.782 46.689,118.706 46.716,118.631 46.694,118.472 46.733,118.328 46.518,117.734 46.59,117.488 46.578,117.421 46.54,117.439 46.384,117.378 46.364,117.064 46.394,116.842 46.293,116.588 45.917,116.243 45.812,116.282 45.707,116.186 45.686,116.031 45.468,115.712 45.388,115.354 45.435,114.764 45.389,114.545 45.208,114.457 45.042,114.179 44.944,114.085 44.923,113.932 44.753,113.652 44.8,113.118 44.926,112.608 45.081,112.427 45.093,111.996 45.007,111.802 44.689,111.574 44.343,111.423 44.051,111.675 43.939,111.879 43.776,111.976 43.692,111.918 43.673,111.784 43.499,111.59 43.482,111.419 43.325,111.005 43.055,110.689 42.923,110.6 42.778,110.441 42.646,110.107 42.641,109.942 42.474,109.545 42.43,109.314 42.457,109.014 42.404,108.818 42.461,108.239 42.416,107.95 42.41,107.571 42.458,107.509 42.411,107.278 42.354,107.228 42.296,106.782 41.748,105.229 41.55,105.05 41.633,104.95 41.667,104.533 41.883,104.55 41.8,103.95 41.917,103.317 42.133,102.75 42.2,102.067 42.467,101.833 42.65,100.85 42.65,100.0 42.567,99.483 42.783,98.017 42.767,97.167 42.717,96.95 42.717,96.383 42.917,96.337 43.0,96.167 43.983,95.55 44.033,95.35 44.283,95.433 44.25,95.0 44.533,94.333 44.583,94.317 44.883,93.733 44.983,93.35 45.067,91.75 45.2,91.15 45.2,90.883 45.367,90.817 45.517,90.683 45.717,90.717 46.0,91.017 46.317,90.933 46.583,91.067 46.683,91.067 46.967,90.9 47.0,90.75 47.317,90.483 47.5,90.483 47.867,90.083 47.817,89.8 48.033,89.55 48.033,89.25 47.95,89.217 47.95,89.033 48.05,89.0 48.467,88.35 48.583,87.983 48.7,88.1 48.833,87.833 49.183,87.833 49.25,88.133 49.367,88.1 49.467,88.183 49.517,88.633 49.45,88.867 49.55,88.917 49.467,88.983 49.55,89.217 49.65,89.233 49.583,89.383 49.7,89.683 49.783,89.75 49.817,89.633 49.917,89.667 50.533,91.45 50.567,91.65 50.717,91.75 50.7,92.25 50.9,92.367 50.783,92.45 50.767,92.617 50.7,92.617 50.7,92.75 50.767,92.767 50.783,93.017 50.617,93.0 50.567,94.283 50.033,94.633 50.05,94.983 49.967,95.067 49.967,95.733 50.033,95.85 50.017,96.083 49.9,96.433 49.967,96.8 49.9,96.683 49.933,96.817 49.75,97.3 49.95,97.583 49.95,97.85 50.55,98.317 50.75,97.967 50.867,98.017 51.017,97.833 51.467,98.233 51.717,98.317 51.817,98.667 52.147,98.925 52.1,99.0 51.883,99.733 51.75,100.0 51.75,100.517 51.333,102.217 50.583,102.317 50.317,103.217 50.133,103.7 50.217,103.783 50.15,104.05 50.3,104.367 50.483,105.35 50.417,106.05 50.35,106.083 50.3,106.267 50.35,106.533 50.2,106.983 50.033,107.117 49.983,107.25 50.033,107.317 49.983,107.383 49.95,107.7 49.983,107.733 49.917,107.85 49.917,107.967 49.667,107.95 49.533,108.267 49.433,108.35 49.333,108.533 49.367,108.95 49.333,109.0 49.367,109.2 49.283,109.483 49.233,109.517 49.167,110.233 49.267,110.4 49.167,110.583 49.183,110.933 49.283,111.117 49.367,111.367 49.35,111.517 49.417,111.683 49.383,111.883 49.55,112.5 49.483,112.733 49.6,113.083 49.667,113.083 49.8,113.183 49.967,113.483 50.283,114.35 50.233,114.5 50.25,114.633 50.183,115.0 49.9,115.383 49.883,115.75 50.0,116.033 50.033,116.217 49.933,116.6 49.833,116.7
ZMUB-A|44.983,93.35 45.067,91.75 45.2,91.15 45.2,90.883 45.367,90.817 45.517,90.683 45.717,90.717 46.0,91.017 46.317,90.933 46.583,91.067 46.683,91.067 46.967,90.9 47.0,90.75 47.317,90.483 47.5,90.483 47.867,90.083 47.817,89.8 48.033,89.55 48.033,89.25 47.95,89.217 47.95,89.033 48.05,89.0 48.467,88.35 48.583,87.983 48.7,88.1 48.833,87.833 49.183,87.833 49.25,88.133 49.367,88.1 49.467,88.183 49.517,88.633 49.45,88.867 49.55,88.917 49.467,88.983 49.55,89.217 49.65,89.233 49.583,89.383 49.7,89.683 49.783,89.75 49.817,89.633 49.917,89.667 50.533,91.45 50.567,91.65 50.717,91.75 50.7,92.25 50.9,92.367 50.783,92.45 50.767,92.617 50.7,92.617 50.7,92.75 50.767,92.767 50.783,93.017 50.617,93.0 50.567,94.283 50.033,94.633 50.05,94.983 49.967,95.067 49.967,95.733 50.033,95.85 50.017,96.083 49.9,96.433 49.967,96.8 49.9,96.683 49.933,96.817 49.75,97.3 49.036,96.662 47.764,95.683 46.643,95.492 44.917,93.65 44.983,93.35
ZMUB-B|42.65,100.85 42.65,100.0 42.567,99.483 42.783,98.017 42.767,97.167 42.717,96.95 42.717,96.383 42.917,96.337 43.0,96.167 43.983,95.55 44.033,95.35 44.283,95.433 44.25,95.0 44.533,94.333 44.583,94.317 44.917,93.65 46.643,95.492 47.764,95.683 49.036,96.662 49.75,97.3 48.941,98.681 47.085,102.805 43.781,100.844 42.65,100.85
ZMUB-C|50.15,104.05 50.3,104.367 50.483,105.35 50.417,106.05 50.35,106.083 50.3,106.267 50.35,106.533 50.2,106.983 50.033,107.117 49.983,107.25 50.033,107.317 49.983,107.383 49.95,107.7 49.983,107.733 49.917,107.85 49.917,107.967 49.667,107.95 49.533,108.267 49.433,108.35 49.333,108.533 49.367,108.95 49.333,109.0 49.367,109.2 49.283,109.483 49.233,109.517 49.167,110.233 49.267,110.4 46.809,109.147 46.379,108.497 46.379,106.827 46.447,105.887 46.803,104.177 47.426,104.177 50.15,104.05
ZMUB-D|49.267,110.4 49.167,110.583 49.183,110.933 49.283,111.117 49.367,111.367 49.35,111.517 49.417,111.683 49.383,111.883 49.55,112.5 49.483,112.733 49.6,113.083 49.667,113.083 49.8,113.183 49.967,113.483 50.283,114.35 50.233,114.5 50.25,114.633 50.183,115.0 49.9,115.383 49.883,115.75 50.0,116.033 50.033,116.217 49.933,116.6 49.833,116.7 48.895,116.087 48.816,116.084 48.529,115.819 48.263,115.835 48.145,115.548 47.919,115.592 47.688,115.959 47.804,116.097 47.871,116.242 47.839,116.47 47.884,116.826 47.814,117.111 47.654,117.363 47.997,117.788 48.036,118.218 47.996,118.542 47.784,118.757 47.669,119.111 47.534,119.149 47.479,119.344 47.424,119.309 47.298,119.531 47.101,119.781 46.963,119.853 46.913,119.921 46.77,119.909 46.72,119.935 46.599,119.707 46.639,119.455 46.614,119.363 46.678,119.062 46.736,119.008 46.721,118.918 46.755,118.906 46.769,118.85 46.704,118.782 46.689,118.706 46.716,118.631 46.694,118.472 46.733,118.328 46.518,117.734 46.59,117.488 46.578,117.421 46.54,117.439 46.384,117.378 46.364,117.064 46.394,116.842 46.293,116.588 45.917,116.243 45.812,116.282 45.707,116.186 45.686,116.031 45.468,115.712 45.388,115.354 45.435,114.764 45.389,114.545 45.208,114.457 45.042,114.179 44.944,114.085 44.923,113.932 44.753,113.652 44.8,113.118 44.926,112.608 45.081,112.427 45.093,111.996 45.007,111.802 44.689,111.574 44.343,111.423 44.051,111.675 43.939,111.879 43.776,111.976 43.692,111.918 43.673,111.784 43.499,111.59 43.482,111.419 44.409,109.892 46.379,106.827 46.379,108.497 46.809,109.147 49.267,110.4
ZMUB-G|43.482,111.419 43.325,111.005 43.055,110.689 42.923,110.6 42.778,110.441 42.646,110.107 42.641,109.942 42.474,109.545 42.43,109.314 42.457,109.014 42.404,108.818 42.461,108.239 42.416,107.95 42.41,107.571 42.458,107.509 42.411,107.278 42.354,107.228 42.296,106.782 41.748,105.229 41.55,105.05 41.633,104.95 41.667,104.533 41.883,104.55 41.8,103.95 41.917,103.317 42.133,102.75 42.2,102.067 42.467,101.833 42.65,100.85 43.781,100.844 47.085,102.805 46.447,105.887 46.379,106.827 44.409,109.892 43.482,111.419
ZMUB-M|49.75,97.3 49.95,97.583 49.95,97.85 50.55,98.317 50.75,97.967 50.867,98.017 51.017,97.833 51.467,98.233 51.717,98.317 51.817,98.667 52.147,98.925 52.1,99.0 51.883,99.733 51.75,100.0 51.75,100.517 51.333,102.217 50.583,102.317 50.317,103.217 50.133,103.7 50.217,103.783 50.15,104.05 47.426,104.177 46.803,104.177 47.085,102.805 48.941,98.681 49.75,97.3
ZPKM|36.289,87.119 32.87,91.931 32.967,98.099 32.45,105.817 31.9,109.517 29.676,109.144 28.783,109.383 27.517,109.45 26.583,109.317 25.7,107.65 24.65,105.8 23.196,105.542 23.2,105.5 23.4,105.333 23.283,105.217 23.25,105.117 23.267,105.083 23.2,105.0 23.217,104.967 23.167,104.95 23.183,104.9 23.133,104.883 23.133,104.817 22.95,104.867 22.817,104.733 22.85,104.583 22.7,104.367 22.733,104.283 22.85,104.283 22.817,104.133 22.717,104.05 22.517,103.967 22.8,103.65 22.6,103.533 22.75,103.45 22.817,103.333 22.683,103.283 22.65,103.2 22.567,103.183 22.517,103.083 22.45,103.083 22.45,103.033 22.75,102.883 22.7,102.7 22.733,102.617 22.7,102.583 22.783,102.5 22.683,102.383 22.633,102.417 22.467,102.25 22.417,102.267 22.433,102.167 22.4,102.15 22.45,102.042 22.45,101.917 22.4,101.9 22.4,101.867 22.492,101.8 22.5,101.75 22.417,101.65 22.283,101.633 22.283,101.567 22.233,101.55 22.142,101.6 21.983,101.617 21.85,101.733 21.658,101.771 21.633,101.85 21.583,101.85 21.583,101.767 21.3,101.75 21.233,101.85 21.217,101.783 21.15,101.783 21.15,101.717 21.2,101.683 21.183,101.617 21.233,101.6 21.25,101.558 21.233,101.383 21.183,101.283 21.25,101.242 21.383,101.258 21.465,101.184 21.502,101.217 21.567,101.217 21.567,101.167 21.633,101.158 21.65,101.117 21.783,101.117 21.65,100.842 21.517,100.717 21.45,100.583 21.45,100.483 21.533,100.433 21.533,100.358 21.433,100.217 21.533,100.133 21.6,100.125 21.65,100.167 21.7,100.133 21.7,100.017 21.817,99.95 22.0,100.0 22.05,99.967 22.067,99.883 22.033,99.867 22.083,99.75 22.05,99.708 22.1,99.65 22.133,99.467 22.1,99.317 22.15,99.167 22.4,99.258 22.5,99.383 22.742,99.333 22.858,99.45 22.933,99.442 22.917,99.55 22.95,99.567 23.0,99.517 23.075,99.517 23.133,99.358 23.1,99.117 23.167,99.05 23.2,98.9 23.317,98.95 23.333,98.9 23.367,98.933 23.483,98.9 23.475,98.833 23.55,98.817 23.6,98.9 23.767,98.817 23.8,98.708 23.983,98.683 23.983,98.767 24.1,98.9 24.158,98.883 24.1,98.567 24.125,98.417 24.083,98.067 24.017,97.9 23.867,97.667 23.95,97.55 24.167,97.767 24.2,97.733 24.267,97.767 24.317,97.667 24.367,97.717 24.45,97.683 24.433,97.55 24.733,97.55 24.833,97.717 24.833,97.767 24.867,97.783 24.983,97.717 25.083,97.733 25.267,97.85 25.217,97.9 25.383,98.15 25.517,98.133 25.55,98.183 25.617,98.167 25.55,98.317 25.583,98.4 25.85,98.55 25.8,98.633 25.867,98.717 26.083,98.583 26.133,98.583 26.133,98.65 26.183,98.733 26.25,98.683 26.667,98.783 27.0,98.733 27.05,98.767 27.1,98.7 27.367,98.733 27.617,98.667 27.6,98.6 27.667,98.55 27.7,98.433 27.583,98.417 27.533,98.35 27.967,98.133 28.117,98.15 28.383,97.9 28.333,97.817 28.517,97.583 28.383,97.483 28.267,97.467 28.3,97.417 28.217,97.35 28.383,97.117 28.317,97.0 28.383,96.9 28.367,96.775 28.467,96.667 28.467,96.583 28.417,96.467 28.417,96.263 28.5,96.383 28.533,96.333 28.633,96.483 28.667,96.467 28.717,96.529 28.717,96.617 28.784,96.629 29.067,96.35 29.025,96.2 29.113,96.183 29.159,96.297 29.214,96.271 29.391,96.049 29.15,95.3 29.15,95.096 29.2,94.996 29.2,94.83 29.334,94.846 29.167,94.283 29.017,94.133 29.017,94.0 28.9,94.0 28.783,93.833 28.675,93.333 28.55,93.2 28.425,93.213 28.117,92.633 27.95,92.663 27.801,92.331 27.892,92.255 27.727,91.888 27.8,91.694 28.07,91.328 28.0,91.067 28.117,90.714 28.071,90.373 28.161,90.206 28.185,89.9 28.117,89.483 27.5,88.997 27.325,89.003 27.333,88.933 27.4,88.831 27.984,88.914 28.15,88.65 27.95,88.083 27.884,88.139 27.934,87.997 27.834,87.897 27.883,87.55 27.85,87.214 28.134,86.714 28.05,86.5 27.967,86.483 27.984,86.264 28.217,86.164 28.1,86.067 27.933,86.083 27.95,85.998 28.167,85.881 28.35,85.498 28.284,85.348 28.384,85.164 28.683,85.214 28.617,84.767 28.767,84.648 28.767,84.448 28.833,84.448 28.933,84.264 28.917,84.181 29.25,84.214 29.35,83.914 29.217,83.598 29.617,83.231 29.683,82.998 30.017,82.515 30.1,82.248 30.35,82.165 36.289,87.119
